t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,7.663081096165314e-5,-0.0021873162191621276,7.663081096165314e-5,-0.0021873162191621276,7.663081096165314e-5,-0.0021873162191621276,5.080076630810962,1.6651399940121956,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.74,0.09904537661317914,0.009293995672647881,0.09904537661317914,0.009293995672647881,0.09904537661317914,0.009293995672647881,5.179045376613179,1.6766213059040056,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.75,0.09905991802996006,0.009301458954791286,0.09905991802996006,0.009301458954791286,0.09905991802996006,0.009301458954791286,5.17905991802996,1.676628769186149,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.76,0.09907429957659719,0.009308871080229153,0.09907429957659719,0.009308871080229153,0.09907429957659719,0.009308871080229153,5.179074299576597,1.6766361813115869,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.77,0.0990885222652711,0.009316232193489205,0.0990885222652711,0.009316232193489205,0.0990885222652711,0.009316232193489205,5.179088522265271,1.676643542424847,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.78,0.09910258712222131,0.009323542435296872,0.09910258712222131,0.009323542435296872,0.09910258712222131,0.009323542435296872,5.179102587122221,1.6766508526666546,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.79,0.09911649514662724,0.009330801958762791,0.09911649514662724,0.009330801958762791,0.09911649514662724,0.009330801958762791,5.179116495146627,1.6766581121901205,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.8,0.09913024735747022,0.009338010918220174,0.09913024735747022,0.009338010918220174,0.09913024735747022,0.009338010918220174,5.17913024735747,1.676665321149578,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.81,0.09914384475419258,0.009345169449458623,0.09914384475419258,0.009345169449458623,0.09914384475419258,0.009345169449458623,5.179143844754193,1.6766724796808163,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.82,0.09915728833972803,0.009352277708559065,0.09915728833972803,0.009352277708559065,0.09915728833972803,0.009352277708559065,5.179157288339728,1.6766795879399168,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.83,0.09917057911055416,0.009359335838480032,0.09917057911055416,0.009359335838480032,0.09917057911055416,0.009359335838480032,5.179170579110554,1.6766866460698377,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.84,0.09918371806549597,0.009366343997481597,0.09918371806549597,0.009366343997481597,0.09918371806549597,0.009366343997481597,5.179183718065496,1.6766936542288393,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.85,0.09919670620124421,0.009373302334835909,0.09919670620124421,0.009373302334835909,0.09919670620124421,0.009373302334835909,5.179196706201244,1.6767006125661936,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.86,0.09920954451118646,0.009380211011594142,0.09920954451118646,0.009380211011594142,0.09920954451118646,0.009380211011594142,5.1792095445111865,1.6767075212429519,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.87,0.09922223398288299,0.009387070182836688,0.09922223398288299,0.009387070182836688,0.09922223398288299,0.009387070182836688,5.179222233982883,1.6767143804141944,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.88,0.09923477560505489,0.009393880011864475,0.09923477560505489,0.009393880011864475,0.09923477560505489,0.009393880011864475,5.179234775605055,1.6767211902432222,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.89,0.09924717035458208,0.009400640650861769,0.09924717035458208,0.009400640650861769,0.09924717035458208,0.009400640650861769,5.179247170354582,1.6767279508822195,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.9,0.09925941920905057,0.009407352256585177,0.09925941920905057,0.009407352256585177,0.09925941920905057,0.009407352256585177,5.179259419209051,1.676734662487943,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.91,0.09927152314880061,0.009414014994264974,0.09927152314880061,0.009414014994264974,0.09927152314880061,0.009414014994264974,5.179271523148801,1.6767413252256227,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.92,0.09928348314531288,0.00942062902278007,0.09928348314531288,0.00942062902278007,0.09928348314531288,0.00942062902278007,5.179283483145313,1.6767479392541378,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.93,0.0992953001726109,0.009427194508683234,0.0992953001726109,0.009427194508683234,0.0992953001726109,0.009427194508683234,5.179295300172611,1.676754504740041,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.94,0.09930697519484877,0.00943371161665496,0.09930697519484877,0.00943371161665496,0.09930697519484877,0.00943371161665496,5.179306975194849,1.6767610218480127,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.95,0.09931850917720997,0.009440180514809882,0.09931850917720997,0.009440180514809882,0.09931850917720997,0.009440180514809882,5.17931850917721,1.6767674907461676,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.96,0.09932990307996814,0.00944660136964015,0.09932990307996814,0.00944660136964015,0.09932990307996814,0.00944660136964015,5.179329903079968,1.6767739116009979,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.97,0.0993411578575909,0.009452974344474896,0.0993411578575909,0.009452974344474896,0.0993411578575909,0.009452974344474896,5.179341157857591,1.6767802845758326,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.98,0.09935227446100026,0.009459299602681659,0.09935227446100026,0.009459299602681659,0.09935227446100026,0.009459299602681659,5.179352274461,1.6767866098340394,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.99,0.09936325384222844,0.009465577320501684,0.09936325384222844,0.009465577320501684,0.09936325384222844,0.009465577320501684,5.1793632538422285,1.6767928875518594,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.0,0.09937409695391253,0.009471807667847054,0.09937409695391253,0.009471807667847054,0.09937409695391253,0.009471807667847054,5.179374096953913,1.6767991178992048,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.01,0.09938480472868871,0.009477990811296522,0.09938480472868871,0.009477990811296522,0.09938480472868871,0.009477990811296522,5.179384804728689,1.6768053010426542,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.02,0.09939537811665478,0.009484126929485859,0.09939537811665478,0.009484126929485859,0.09939537811665478,0.009484126929485859,5.179395378116655,1.6768114371608436,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.03,0.099405818051439,0.009490216196294643,0.099405818051439,0.009490216196294643,0.099405818051439,0.009490216196294643,5.179405818051439,1.6768175264276524,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.04,0.0994161254616861,0.009496258780199662,0.0994161254616861,0.009496258780199662,0.0994161254616861,0.009496258780199662,5.179416125461686,1.6768235690115574,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.05,0.09942630128146401,0.009502254857802761,0.09942630128146401,0.009502254857802761,0.09942630128146401,0.009502254857802761,5.179426301281464,1.6768295650891605,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.06,0.09943634642083321,0.009508204595433556,0.09943634642083321,0.009508204595433556,0.09943634642083321,0.009508204595433556,5.179436346420833,1.6768355148267913,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.07,0.09944626181584226,0.009514108177515856,0.09944626181584226,0.009514108177515856,0.09944626181584226,0.009514108177515856,5.179446261815842,1.6768414184088736,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.08,0.09945604838891864,0.009519965779510642,0.09945604838891864,0.009519965779510642,0.09945604838891864,0.009519965779510642,5.179456048388919,1.6768472760108684,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.09,0.09946570704350943,0.009525777579773465,0.09946570704350943,0.009525777579773465,0.09946570704350943,0.009525777579773465,5.1794657070435095,1.6768530878111312,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.1,0.09947523869563835,0.009531543757576255,0.09947523869563835,0.009531543757576255,0.09947523869563835,0.009531543757576255,5.179475238695638,1.676858853988934,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.11,0.09948464425024017,0.009537264490982356,0.09948464425024017,0.009537264490982356,0.09948464425024017,0.009537264490982356,5.17948464425024,1.67686457472234,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.12,0.09949392460957718,0.009542939956368235,0.09949392460957718,0.009542939956368235,0.09949392460957718,0.009542939956368235,5.179493924609577,1.676870250187726,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.13,0.09950308066935332,0.00954857032887868,0.09950308066935332,0.00954857032887868,0.09950308066935332,0.00954857032887868,5.179503080669353,1.6768758805602364,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.14,0.09951211333064602,0.009554155796945407,0.09951211333064602,0.009554155796945407,0.09951211333064602,0.009554155796945407,5.179512113330646,1.6768814660283031,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.15,0.09952102348356551,0.00955969653850719,0.09952102348356551,0.00955969653850719,0.09952102348356551,0.00955969653850719,5.179521023483566,1.676887006769865,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
