t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,0.000826524610178403,-0.0060064281628360305,0.000826524610178403,-0.0060064281628360305,0.000826524610178403,-0.0060064281628360305,5.600826524610178,0.9131017557795497,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.89,0.1179865449105284,-0.6498738482599453,0.1179865449105284,-0.6498738482599453,0.1179865449105284,-0.6498738482599453,5.717986544910528,0.2692343356824404,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.9,0.11799414054408341,-0.6499850663901203,0.11799414054408341,-0.6499850663901203,0.11799414054408341,-0.6499850663901203,5.717994140544083,0.26912311755226537,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.91,0.11800161252430375,-0.6500952497486363,0.11800161252430375,-0.6500952497486363,0.11800161252430375,-0.6500952497486363,5.718001612524303,0.2690129341937494,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.92,0.11800896184334508,-0.6502044035005512,0.11800896184334508,-0.6502044035005512,0.11800896184334508,-0.6502044035005512,5.718008961843345,0.2689037804418345,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.93,0.11801618948935477,-0.6503125328118619,0.11801618948935477,-0.6503125328118619,0.11801618948935477,-0.6503125328118619,5.718016189489354,0.26879565113052384,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.94,0.11802329644122711,-0.6504196428426918,0.11802329644122711,-0.6504196428426918,0.11802329644122711,-0.6504196428426918,5.718023296441227,0.26868854109969387,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.95,0.11803028367613244,-0.6505257387651744,0.11803028367613244,-0.6505257387651744,0.11803028367613244,-0.6505257387651744,5.718030283676132,0.2685824451772113,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.96,0.11803715216368804,-0.6506308257430595,0.11803715216368804,-0.6506308257430595,0.11803715216368804,-0.6506308257430595,5.718037152163688,0.26847735819932617,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.97,0.11804390286714472,-0.6507349089465416,0.11804390286714472,-0.6507349089465416,0.11804390286714472,-0.6507349089465416,5.718043902867144,0.26837327499584407,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.98,0.11805053674601762,-0.6508379935483247,0.11805053674601762,-0.6508379935483247,0.11805053674601762,-0.6508379935483247,5.718050536746017,0.26827019039406097,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
8.99,0.11805705475237449,-0.6509400847113671,0.11805705475237449,-0.6509400847113671,0.11805705475237449,-0.6509400847113671,5.718057054752374,0.2681680992310186,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.0,0.1180634578343982,-0.6510411876095569,0.1180634578343982,-0.6510411876095569,0.1180634578343982,-0.6510411876095569,5.718063457834398,0.2680669963328288,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.01,0.11806974693278871,-0.6511413074042567,0.11806974693278871,-0.6511413074042567,0.11806974693278871,-0.6511413074042567,5.718069746932788,0.267966876538129,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.02,0.11807592298347291,-0.6512404492643123,0.11807592298347291,-0.6512404492643123,0.11807592298347291,-0.6512404492643123,5.718075922983473,0.26786773467807334,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.03,0.11808198691812422,-0.6513386183564611,0.11808198691812422,-0.6513386183564611,0.11808198691812422,-0.6513386183564611,5.718081986918124,0.2677695655859246,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.04,0.11808793965998365,-0.6514358198368703,0.11808793965998365,-0.6514358198368703,0.11808793965998365,-0.6514358198368703,5.718087939659983,0.2676723641055154,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.05,0.11809378212909305,-0.6515320588680361,0.11809378212909305,-0.6515320588680361,0.11809378212909305,-0.6515320588680361,5.718093782129093,0.2675761250743496,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.06,0.11809951523995377,-0.6516273406063458,0.11809951523995377,-0.6516273406063458,0.11809951523995377,-0.6516273406063458,5.718099515239953,0.26748084333603994,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.07,0.11810513989895899,-0.6517216702020665,0.11810513989895899,-0.6517216702020665,0.11810513989895899,-0.6517216702020665,5.718105139898959,0.2673865137403192,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.08,0.11811065701035162,-0.6518150528073636,0.11811065701035162,-0.6518150528073636,0.11811065701035162,-0.6518150528073636,5.718110657010351,0.26729313113502207,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.09,0.11811606747015624,-0.6519074935627557,0.11811606747015624,-0.6519074935627557,0.11811606747015624,-0.6519074935627557,5.718116067470156,0.26720069037963,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.1,0.11812137217079233,-0.6519989976139374,0.11812137217079233,-0.6519989976139374,0.11812137217079233,-0.6519989976139374,5.718121372170792,0.26710918632844827,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.11,0.11812657199804999,-0.6520895700913766,0.11812657199804999,-0.6520895700913766,0.11812657199804999,-0.6520895700913766,5.71812657199805,0.2670186138510091,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.12,0.11813166783201279,-0.6521792161275385,0.11813166783201279,-0.6521792161275385,0.11813166783201279,-0.6521792161275385,5.718131667832012,0.2669289678148472,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.13,0.11813666054913696,-0.6522679408508982,0.11813666054913696,-0.6522679408508982,0.11813666054913696,-0.6522679408508982,5.718136660549137,0.26684024309148746,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.14,0.11814155101727586,-0.6523557493743337,0.11814155101727586,-0.6523557493743337,0.11814155101727586,-0.6523557493743337,5.7181415510172755,0.266752434568052,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.15,0.11814634010212632,-0.652442646815723,0.11814634010212632,-0.652442646815723,0.11814634010212632,-0.652442646815723,5.718146340102126,0.26666553712666274,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.16,0.11815102866298322,-0.6525286382785577,0.11815102866298322,-0.6525286382785577,0.11815102866298322,-0.6525286382785577,5.718151028662983,0.266579545663828,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.17,0.11815561755174286,-0.6526137288627529,0.11815561755174286,-0.6526137288627529,0.11815561755174286,-0.6526137288627529,5.7181556175517425,0.26649445507963276,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.18,0.11816010761785556,-0.6526979236646026,0.11816010761785556,-0.6526979236646026,0.11816010761785556,-0.6526979236646026,5.718160107617855,0.26641026027778314,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.19,0.11816449970240939,-0.6527812277638043,0.11816449970240939,-0.6527812277638043,0.11816449970240939,-0.6527812277638043,5.718164499702409,0.2663269561785814,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.2,0.11816879464353924,-0.65286364624126,0.11816879464353924,-0.65286364624126,0.11816879464353924,-0.65286364624126,5.718168794643539,0.26624453770112566,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.21,0.11817299327380582,-0.6529451841661188,0.11817299327380582,-0.6529451841661188,0.11817299327380582,-0.6529451841661188,5.7181729932738055,0.2661629997762669,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.22,0.11817709641803464,-0.6530258465977794,0.11817709641803464,-0.6530258465977794,0.11817709641803464,-0.6530258465977794,5.718177096418034,0.2660823373446063,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.23,0.11818110489888145,-0.6531056385913597,0.11818110489888145,-0.6531056385913597,0.11818110489888145,-0.6531056385913597,5.718181104898881,0.26600254535102597,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.24,0.11818501953100391,-0.6531845651866249,0.11818501953100391,-0.6531845651866249,0.11818501953100391,-0.6531845651866249,5.7181850195310036,0.26592361875576076,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.25,0.11818884112561978,-0.6532626314207362,0.11818884112561978,-0.6532626314207362,0.11818884112561978,-0.6532626314207362,5.718188841125619,0.26584555252164954,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.26,0.11819257048814347,-0.6533398423207103,0.11819257048814347,-0.6533398423207103,0.11819257048814347,-0.6533398423207103,5.718192570488143,0.2657683416216754,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.27,0.11819620841686795,-0.6534162028971464,0.11819620841686795,-0.6534162028971464,0.11819620841686795,-0.6534162028971464,5.718196208416868,0.2656919810452393,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.28,0.1181997557081198,-0.6534917181611081,0.1181997557081198,-0.6534917181611081,0.1181997557081198,-0.6534917181611081,5.7181997557081194,0.2656164657812776,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.29,0.11820321314916615,-0.6535663931017334,0.11820321314916615,-0.6535663931017334,0.11820321314916615,-0.6535663931017334,5.718203213149166,0.2655417908406523,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.3,0.11820658152546404,-0.653640232708971,0.11820658152546404,-0.653640232708971,0.11820658152546404,-0.653640232708971,5.718206581525464,0.2654679512334147,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.31,0.11820986161588642,-0.6537132419535261,0.11820986161588642,-0.6537132419535261,0.11820986161588642,-0.6537132419535261,5.718209861615886,0.2653949419888596,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
9.32,0.11821305419244332,-0.6537854257993603,0.11821305419244332,-0.6537854257993603,0.11821305419244332,-0.6537854257993603,5.718213054192443,0.2653227581430254,5.6,0.9191081839423857,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFM,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
